QueryNumber;[DocRanking, DocNumber, Similarity]
00054;[1022, 1119, 0.00156787366409711]
00054;[1023, 651, 0.00156787366409711]
00054;[1024, 152, 0.00156787366409711]
00054;[1025, 618, 0.00156787366409711]
00054;[1026, 779, 0.00156787366409711]
00054;[1027, 198, 0.00156787366409711]
00054;[1028, 339, 0.00156787366409711]
00054;[1029, 127, 0.00156787366409711]
00054;[1030, 472, 0.00156787366409711]
00054;[1031, 42, 0.00156787366409711]
00054;[1032, 1072, 0.00156787366409711]
00054;[1033, 1054, 0.00156787366409711]
00054;[1034, 461, 0.00156787366409711]
00054;[1035, 636, 0.00156787366409711]
00054;[1036, 212, 0.00156787366409711]
00054;[1037, 344, 0.00156787366409711]
00054;[1038, 1166, 0.00156787366409711]
00054;[1039, 231, 0.00156787366409711]
00054;[1040, 1231, 0.00156787366409711]
00054;[1041, 35, 0.00156787366409711]
00054;[1042, 460, 0.00156787366409711]
00054;[1043, 1179, 0.00156787366409711]
00054;[1044, 44, 0.00156787366409711]
00054;[1045, 853, 0.00156787366409711]
00054;[1046, 971, 0.00156787366409711]
00054;[1047, 718, 0.00156787366409711]
00054;[1048, 78, 0.00156787366409711]
00054;[1049, 143, 0.00156787366409711]
00054;[1050, 1137, 0.00156787366409711]
00054;[1051, 1129, 0.00156787366409711]
00054;[1052, 379, 0.00156787366409711]
00054;[1053, 157, 0.00156787366409711]
00054;[1054, 45, 0.00156787366409711]
00054;[1055, 789, 0.00156787366409711]
00054;[1056, 492, 0.00156787366409711]
00054;[1057, 1233, 0.00156787366409711]
00054;[1058, 365, 0.00156787366409711]
00054;[1059, 942, 0.00156787366409711]
00054;[1060, 164, 0.00156787366409711]
00054;[1061, 933, 0.00156787366409711]
00054;[1062, 685, 0.00156787366409711]
00054;[1063, 385, 0.00156787366409711]
00054;[1064, 728, 0.00156787366409711]
00054;[1065, 677, 0.00156787366409711]
00054;[1066, 408, 0.00156787366409711]
00054;[1067, 249, 0.0010452491093980733]
00054;[1068, 679, 0.0010452491093980733]
00054;[1069, 1063, 0.0010452491093980733]
00054;[1070, 1133, 0.0010452491093980733]
00054;[1071, 562, 0.0010452491093980733]
00054;[1072, 906, 0.0010452491093980733]
00054;[1073, 88, 0.0010452491093980733]
00054;[1074, 454, 0.0010452491093980733]
00054;[1075, 421, 0.0010452491093980733]
00054;[1076, 1081, 0.0010452491093980733]
00054;[1077, 1094, 0.0010452491093980733]
00054;[1078, 851, 0.0010452491093980733]
00054;[1079, 1184, 0.0010452491093980733]
00054;[1080, 1214, 0.0010452491093980733]
00054;[1081, 158, 0.0010452491093980733]
00054;[1082, 597, 0.0010452491093980733]
00054;[1083, 650, 0.0010452491093980733]
00054;[1084, 1068, 0.0010452491093980733]
00054;[1085, 863, 0.0010452491093980733]
00054;[1086, 780, 0.0010452491093980733]
00054;[1087, 464, 0.0010452491093980733]
00054;[1088, 54, 0.0010452491093980733]
00054;[1089, 861, 0.0010452491093980733]
00054;[1090, 16, 0.0010452491093980733]
00054;[1091, 772, 0.0010452491093980733]
00054;[1092, 25, 0.0010452491093980733]
00054;[1093, 1025, 0.0010452491093980733]
00054;[1094, 1013, 0.0010452491093980733]
00054;[1095, 958, 0.0010452491093980733]
00054;[1096, 603, 0.0010452491093980733]
00054;[1097, 580, 0.0010452491093980733]
00054;[1098, 488, 0.0010452491093980733]
00054;[1099, 449, 0.0010452491093980733]
00054;[1100, 296, 0.0010452491093980733]
00054;[1101, 1077, 0.0010452491093980733]
00054;[1102, 1095, 0.0010452491093980733]
00054;[1103, 321, 0.0010452491093980733]
00054;[1104, 799, 0.0010452491093980733]
00054;[1105, 428, 0.0010452491093980733]
00054;[1106, 21, 0.0010452491093980733]
00054;[1107, 579, 0.0010452491093980733]
00054;[1108, 1010, 0.0010452491093980733]
00054;[1109, 289, 0.0010452491093980733]
00054;[1110, 850, 0.0010452491093980733]
00054;[1111, 374, 0.0010452491093980733]
00054;[1112, 1058, 0.0010452491093980733]
00054;[1113, 116, 0.0010452491093980733]
00054;[1114, 1056, 0.0010452491093980733]
00054;[1115, 427, 0.0010452491093980733]
00054;[1116, 252, 0.0010452491093980733]
00054;[1117, 210, 0.0010452491093980733]
00054;[1118, 759, 0.0010452491093980733]
00054;[1119, 1215, 0.0010452491093980733]
00054;[1120, 403, 0.0010452491093980733]
00054;[1121, 695, 0.0010452491093980733]
00054;[1122, 598, 0.0010452491093980733]
00054;[1123, 29, 0.0010452491093980733]
00054;[1124, 170, 0.0010452491093980733]
00054;[1125, 756, 0.0010452491093980733]
00054;[1126, 764, 0.0010452491093980733]
00054;[1127, 171, 0.0010452491093980733]
00054;[1128, 396, 0.0010452491093980733]
00054;[1129, 935, 0.0010452491093980733]
00054;[1130, 829, 0.0010452491093980733]
00054;[1131, 907, 0.0010452491093980733]
00054;[1132, 353, 0.0010452491093980733]
00054;[1133, 108, 0.0010452491093980733]
00054;[1134, 399, 0.0010452491093980733]
00054;[1135, 226, 0.0010452491093980733]
00054;[1136, 900, 0.0010452491093980733]
00054;[1137, 747, 0.0010452491093980733]
00054;[1138, 692, 0.0010452491093980733]
00054;[1139, 1032, 0.0010452491093980733]
00054;[1140, 221, 0.0010452491093980733]
00054;[1141, 672, 0.0010452491093980733]
00054;[1142, 274, 0.0010452491093980733]
00054;[1143, 753, 0.0010452491093980733]
00054;[1144, 416, 0.0010452491093980733]
00054;[1145, 439, 0.0010452491093980733]
00054;[1146, 477, 0.0005226245546990367]
00054;[1147, 240, 0.0005226245546990367]
00054;[1148, 619, 0.0005226245546990367]
00054;[1149, 33, 0.0005226245546990367]
00054;[1150, 418, 0.0005226245546990367]
00054;[1151, 1190, 0.0005226245546990367]
00054;[1152, 836, 0.0005226245546990367]
00054;[1153, 948, 0.0005226245546990367]
00054;[1154, 918, 0.0005226245546990367]
00054;[1155, 57, 0.0005226245546990367]
00054;[1156, 802, 0.0005226245546990367]
00054;[1157, 614, 0.0005226245546990367]
00054;[1158, 624, 0.0005226245546990367]
00054;[1159, 204, 0.0005226245546990367]
00054;[1160, 611, 0.0005226245546990367]
00054;[1161, 187, 0.0005226245546990367]
00054;[1162, 781, 0.0005226245546990367]
00054;[1163, 1040, 0.0005226245546990367]
00054;[1164, 229, 0.0005226245546990367]
00054;[1165, 609, 0.0005226245546990367]
00054;[1166, 376, 0.0005226245546990367]
00054;[1167, 1178, 0.0005226245546990367]
00054;[1168, 456, 0.0005226245546990367]
00054;[1169, 455, 0.0005226245546990367]
00054;[1170, 663, 0.0005226245546990367]
00054;[1171, 167, 0.0005226245546990367]
00054;[1172, 68, 0.0005226245546990367]
00054;[1173, 1061, 0.0005226245546990367]
00054;[1174, 1132, 0.0005226245546990367]
00054;[1175, 940, 0.0005226245546990367]
00054;[1176, 82, 0.0005226245546990367]
00054;[1177, 561, 0.0005226245546990367]
00054;[1178, 828, 0.0005226245546990367]
00054;[1179, 834, 0.0005226245546990367]
00054;[1180, 666, 0.0005226245546990367]
00054;[1181, 1230, 0.0005226245546990367]
00054;[1182, 1101, 0.0005226245546990367]
00054;[1183, 808, 0.0005226245546990367]
00054;[1184, 720, 0.0005226245546990367]
00054;[1185, 1009, 0.0005226245546990367]
00054;[1186, 656, 0.0005226245546990367]
00054;[1187, 318, 0.0005226245546990367]
00054;[1188, 923, 0.0005226245546990367]
00055;[0, 1031, 6.6663124485795935]
00055;[1, 322, 3.8280768177792552]
00055;[2, 589, 3.77639775453705]
00055;[3, 795, 3.054363098773994]
00055;[4, 39, 2.768726018931296]
00055;[5, 505, 2.580300781939167]
00055;[6, 926, 2.5616336243860953]
00055;[7, 299, 2.4203800014105057]
00055;[8, 943, 2.4193347523011077]
00055;[9, 134, 2.4159745242995876]
00055;[10, 911, 2.415301082279609]
00055;[11, 377, 2.371163243476517]
00055;[12, 106, 2.366982247038924]
00055;[13, 1148, 2.3579468121437612]
00055;[14, 931, 2.3560807945982907]
00055;[15, 270, 2.348029656512165]
00055;[16, 726, 2.27554166976007]
00055;[17, 767, 2.255976589513694]
00055;[18, 975, 2.252391880838847]
00055;[19, 1218, 2.2509748246400294]
00055;[20, 1111, 2.245299617746387]
00055;[21, 306, 2.1359487932091814]
00055;[22, 465, 2.1241302085226863]
00055;[23, 56, 2.094786079202308]
00055;[24, 490, 2.087841142525941]
00055;[25, 1030, 1.7223671707427668]
00055;[26, 278, 1.6293552287506297]
00055;[27, 949, 1.6157669903284546]
00055;[28, 994, 1.615395183239035]
00055;[29, 835, 1.507300792368672]
00055;[30, 1177, 1.4963993399280393]
00055;[31, 538, 1.4946806487986628]
00055;[32, 881, 1.4894544032516723]
00055;[33, 1105, 1.4637592413283256]
00055;[34, 431, 1.4577122273452632]
00055;[35, 855, 1.4467336206473977]
00055;[36, 367, 1.372690471138891]
00055;[37, 508, 1.352157296040349]
00055;[38, 901, 1.3504386049109727]
00055;[39, 67, 1.3460331278000544]
00055;[40, 208, 1.3416276506891358]
00055;[41, 32, 1.331175159595155]
00055;[42, 88, 1.3254999527015123]
00055;[43, 43, 1.2592830991390966]
00055;[44, 922, 1.2003740277135464]
00055;[45, 345, 1.1979818945641914]
00055;[46, 163, 1.1926083226011075]
00055;[47, 849, 1.1896970559462394]
00055;[48, 150, 1.1835728877059446]
00055;[49, 149, 1.1827521192698727]
00055;[50, 1014, 1.1825276385965466]
00055;[51, 196, 1.179167410595026]
00055;[52, 99, 1.176031663266832]
00055;[53, 1144, 1.1749864141574338]
00055;[54, 691, 1.1726714352653116]
00055;[55, 385, 1.1716261861559136]
00055;[56, 274, 1.168265958154393]
00055;[57, 118, 1.1548797235452883]
00055;[58, 577, 1.1132813443076441]
00055;[59, 529, 1.1090231936128194]
00055;[60, 141, 1.0030964552184856]
00055;[61, 244, 1.0001851885636175]
00055;[62, 1202, 0.9953307501060469]
00055;[63, 370, 0.991716889086725]
00055;[64, 1191, 0.9587108968342674]
00055;[65, 511, 0.8897758188011325]
00055;[66, 304, 0.8859666294529598]
00055;[67, 607, 0.872378391030785]
00055;[68, 308, 0.8721539103574588]
00055;[69, 307, 0.8670690777898864]
00055;[70, 989, 0.8523584360010807]
00055;[71, 137, 0.8479529588901624]
00055;[72, 526, 0.8457151342552727]
00055;[73, 1121, 0.8416043099765413]
00055;[74, 743, 0.8316007802292129]
00055;[75, 1083, 0.830673705191433]
00055;[76, 1096, 0.8223408646607238]
00055;[77, 504, 0.8071521091807906]
00055;[78, 46, 0.8056578987247404]
00055;[79, 861, 0.7998353654150041]
00055;[80, 359, 0.7917621119353309]
00055;[81, 534, 0.771825224599535]
00055;[82, 1232, 0.76010300372283]
00055;[83, 76, 0.7588332739401058]
00055;[84, 384, 0.7533825477197893]
00055;[85, 563, 0.7513563082231786]
00055;[86, 573, 0.7388904731676341]
00055;[87, 176, 0.7291815962524928]
00055;[88, 348, 0.7282836735591882]
00055;[89, 121, 0.7258213682509725]
00055;[90, 976, 0.7258213682509725]
00055;[91, 519, 0.7254495611615528]
00055;[92, 543, 0.7233590629427566]
00055;[93, 771, 0.7186519509012795]
00055;[94, 439, 0.7120086491554714]
00055;[95, 1137, 0.7107389193727471]
00055;[96, 215, 0.6773190721513472]
00055;[97, 165, 0.6763509772991818]
00055;[98, 441, 0.6698550019694672]
00055;[99, 373, 0.665674005531875]
00055;[100, 552, 0.6626855846197742]
00055;[101, 866, 0.6608195670743042]
00055;[102, 432, 0.65768381974611]
00055;[103, 398, 0.6457371181960789]
00055;[104, 507, 0.6452881568494268]
00055;[105, 721, 0.6431976586306306]
00055;[106, 1173, 0.6213116860554564]
00055;[107, 203, 0.6173551702911902]
00055;[108, 658, 0.6156364791618136]
00055;[109, 765, 0.6093649845054252]
00055;[110, 485, 0.6091405038320991]
00055;[111, 483, 0.6068255249399768]
00055;[112, 612, 0.6057802758305788]
00055;[113, 77, 0.6038371040278762]
00055;[114, 412, 0.598239051391466]
00055;[115, 237, 0.598239051391466]
00055;[116, 33, 0.5930128058444758]
00055;[117, 97, 0.5927883251711498]
00055;[118, 257, 0.5910696340417732]
00055;[119, 356, 0.5761285981429658]
00055;[120, 19, 0.5725438894681193]
00055;[121, 259, 0.5723965630520258]
00055;[122, 246, 0.5690363350505054]
00055;[123, 102, 0.5682155666144335]
00055;[124, 124, 0.5626876861368844]
00055;[125, 981, 0.5618669177008124]
00055;[126, 661, 0.5611934756808341]
00055;[127, 1157, 0.5597764194820163]
00055;[128, 371, 0.5595519388086901]
00055;[129, 899, 0.5589556510459444]
00055;[130, 655, 0.5587311703726182]
00055;[131, 1131, 0.5579104019365463]
00055;[132, 93, 0.5578332476793137]
00055;[133, 3, 0.5576859212632201]
00055;[134, 495, 0.557461440589894]
00055;[135, 26, 0.557461440589894]
00055;[136, 31, 0.5572369599165679]
00055;[137, 62, 0.5566406721538221]
00055;[138, 173, 0.5564161914804959]
00055;[139, 161, 0.555595423044424]
00055;[140, 1142, 0.5553709423710979]
00055;[141, 904, 0.553729405498954]
00055;[142, 205, 0.5532804441523017]
00055;[143, 1127, 0.5532804441523017]
00055;[144, 597, 0.5524596757162298]
00055;[145, 525, 0.5520107143695775]
00055;[146, 1212, 0.5517862336962515]
00055;[147, 571, 0.5517862336962515]
00055;[148, 1238, 0.5509654652601794]
00055;[149, 707, 0.5476052372586592]
00055;[150, 273, 0.5476052372586592]
00055;[151, 364, 0.546335507475935]
00055;[152, 115, 0.546335507475935]
00055;[153, 170, 0.545514739039863]
00055;[154, 742, 0.5437609821293355]
00055;[155, 856, 0.5172509652065924]
00055;[156, 258, 0.516353042513288]
00055;[157, 263, 0.5115757583129499]
00055;[158, 719, 0.5059005514193072]
00055;[159, 515, 0.5035855725271849]
00055;[160, 1234, 0.5029892847644392]
00055;[161, 1004, 0.5003024987828972]
00055;[162, 436, 0.49626882876139844]
00055;[163, 1170, 0.49559538674142006]
00055;[164, 761, 0.49522357965200037]
00055;[165, 840, 0.4949219447214417]
00055;[166, 133, 0.49245963941322585]
00055;[167, 734, 0.4916388709771539]
00055;[168, 1195, 0.49059362186775585]
00055;[169, 542, 0.4899201798477774]
00055;[170, 1088, 0.4895483727583578]
00055;[171, 1140, 0.4895483727583578]
00055;[172, 136, 0.48932389208503163]
00055;[173, 433, 0.4885031236489597]
00055;[174, 41, 0.48745787453956163]
00055;[175, 541, 0.4867844325195832]
00055;[176, 1159, 0.48641262543016356]
00055;[177, 821, 0.4857391834101851]
00055;[178, 1120, 0.4846108666068788]
00055;[179, 1087, 0.483648685191389]
00055;[180, 351, 0.4792432080804706]
00055;[181, 923, 0.47737719053500055]
00055;[182, 971, 0.47715270986167446]
00055;[183, 1139, 0.47647335440502037]
00055;[184, 860, 0.47647335440502037]
00055;[185, 281, 0.46743791950985736]
00055;[186, 192, 0.464898459944409]
00055;[187, 890, 0.4639303650922434]
00055;[188, 243, 0.46266063530951923]
00055;[189, 1146, 0.4607174635068167]
00055;[190, 738, 0.4567609477425505]
00055;[191, 447, 0.45631198639589826]
00055;[192, 1041, 0.45549121795982633]
00055;[193, 805, 0.45504225661317405]
00055;[194, 625, 0.45340071974103013]
00055;[195, 417, 0.45340071974103013]
00055;[196, 201, 0.45168202861165374]
00055;[197, 65, 0.4514575479383276]
00055;[198, 1130, 0.4504122988289295]
00055;[199, 313, 0.4500404917395098]
00055;[200, 172, 0.44996333748227724]
00055;[201, 445, 0.4495915303928576]
00055;[202, 1171, 0.44809731993680724]
00055;[203, 575, 0.44563501462859134]
00055;[204, 1205, 0.44563501462859134]
00055;[205, 702, 0.44541053395526525]
00055;[206, 47, 0.4443652848458672]
00055;[207, 554, 0.44414080417254104]
00055;[208, 17, 0.4435445164097952]
00055;[209, 279, 0.44309555506314297]
00055;[210, 423, 0.44309555506314297]
00055;[211, 502, 0.44264659371649073]
00055;[212, 1162, 0.44182582528041875]
00055;[213, 206, 0.4407805761710207]
00055;[214, 664, 0.44055609549769453]
00055;[215, 1158, 0.440408769081601]
00055;[216, 869, 0.43869007795222453]
00055;[217, 391, 0.43764482884282646]
00055;[218, 479, 0.43637509906010225]
00055;[219, 705, 0.43637509906010225]
00055;[220, 874, 0.43615061838677616]
00055;[221, 654, 0.4355543306240303]
00055;[222, 158, 0.43450908151463224]
00055;[223, 977, 0.4342846008413061]
00055;[224, 68, 0.4334638324052342]
00055;[225, 12, 0.4327903903852558]
00055;[226, 892, 0.3575546653512573]
00055;[227, 968, 0.35643226198462663]
00055;[228, 405, 0.3537454760030847]
00055;[229, 1156, 0.35239859196312795]
00055;[230, 559, 0.3503080937443318]
00055;[231, 646, 0.3476213077627898]
00055;[232, 8, 0.3473968270894637]
00055;[233, 342, 0.3450818481973414]
00055;[234, 1044, 0.34299134997854525]
00055;[235, 202, 0.3419461008691472]
00055;[236, 331, 0.3412726588491688]
00055;[237, 18, 0.34112533243307525]
00055;[238, 397, 0.340676371086423]
00055;[239, 875, 0.3403045639970033]
00055;[240, 315, 0.33985560265035103]
00055;[241, 531, 0.33963112197702494]
00055;[242, 450, 0.3390348342142791]
00055;[243, 392, 0.3390348342142791]
00055;[244, 239, 0.33881035354095296]
00055;[245, 990, 0.3382140657782072]
00055;[246, 437, 0.33798958510488103]
00055;[247, 241, 0.3375406237582288]
00055;[248, 334, 0.33694433599548296]
00055;[249, 117, 0.3367198553221568]
00055;[250, 535, 0.3362708939755046]
00055;[251, 135, 0.33567460621275874]
00055;[252, 733, 0.33545012553943265]
00055;[253, 568, 0.33545012553943265]
00055;[254, 1186, 0.33500116419278037]
00055;[255, 973, 0.3344048764300346]
00055;[256, 739, 0.3344048764300346]
00055;[257, 37, 0.3344048764300346]
00055;[258, 945, 0.33418039575670844]
00055;[259, 435, 0.33313514664731037]
00055;[260, 327, 0.33313514664731037]
00055;[261, 197, 0.3329106659739842]
00055;[262, 570, 0.3325388588845645]
00055;[263, 1192, 0.33231437821123844]
00055;[264, 854, 0.3320898975379123]
00055;[265, 79, 0.3320898975379123]
00055;[266, 517, 0.33186541686458615]
00055;[267, 616, 0.33186541686458615]
00055;[268, 999, 0.33186541686458615]
00055;[269, 140, 0.33149360977516645]
00055;[270, 28, 0.33126912910184036]
00055;[271, 332, 0.3310446484285142]
00055;[272, 1065, 0.3310446484285142]
00055;[273, 617, 0.3308201677551881]
00055;[274, 935, 0.3304483606657684]
00055;[275, 837, 0.3302238799924423]
00055;[276, 186, 0.32999939931911615]
00055;[277, 1100, 0.32999939931911615]
00055;[278, 822, 0.32977491864579]
00055;[279, 434, 0.32955043797246386]
00055;[280, 152, 0.3291786308830442]
00055;[281, 942, 0.3291786308830442]
00055;[282, 970, 0.3289541502097181]
